Àrea territorial codi,Àrea territorial,Comarca codi,Comarca,Municipi codi,Municipi,Districte codi,Naturalesa,Estudis,Nivell,Sexe,Resultat de l'avaluació,Nombre d'avaluats
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,147
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,21
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,4
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,69
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,137
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,23
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,21
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),4
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,178
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,58
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,11
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),10
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,143
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,59
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08205,SANT CUGAT DEL VALLÈS,0820500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,22
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,7
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,98
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,3
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,10
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,76
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,9
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,1
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,8
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,66
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,4
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,22
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,54
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,10
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,1
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,15
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,53
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,4
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,3
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,40
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,43
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,4
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,10
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,61
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,7
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,2
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),3
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,48
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,8
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08238,SANT QUIRZE DEL VALLÈS,0823800,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,2
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,26
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,85
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,6
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,19
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,60
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,67
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,7
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,21
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,43
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,74
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,4
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,13
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,54
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,53
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,7
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,24
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,46
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,54
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,8
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,16
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,34
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,55
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,6
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,23
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),6
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,95
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,10
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,12
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),12
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,91
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,27
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08252,BARBERÀ DEL VALLÈS,0825200,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,12
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,7
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,53
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,5
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,12
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,37
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,12
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,1
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,11
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,52
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,5
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,6
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,39
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,9
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,8
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,12
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,33
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,8
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,1
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,25
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,35
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,10
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,8
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),2
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,49
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,13
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,1
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,29
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,13
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,5
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,25
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,56
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,9
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,5
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,47
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,57
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,14
0408,VALLÈS OCCIDENTAL,40,VALLÈS OCCIDENTAL,08260,SANTA PERPÈTUA DE MOGODA,0826000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,7
